mu,lam,regime,R,h_mean,s_mean,p_green,topology,k,m
0.02,0.1,green_club,0.6024,0.2636,0.8659,0.625,ring,4,
0.0253792,0.1,green_club,0.6852,0.2019,0.8871,0.750,ring,4,
0.0322052,0.1,green_club,0.5525,0.2765,0.8290,0.875,ring,4,
0.0408672,0.1,transitional,0.2424,0.4213,0.6636,0.375,ring,4,
0.0518589,0.1,transitional,0.2767,0.4203,0.6970,0.375,ring,4,
0.0658069,0.1,transitional,0.2369,0.4310,0.6679,0.375,ring,4,
0.0835064,0.1,transitional,-0.0467,0.5664,0.5197,0.125,ring,4,
0.105966,0.1,race_to_bottom,-0.2293,0.6457,0.4163,0.250,ring,4,
0.134467,0.1,transitional,-0.1879,0.6285,0.4406,0.125,ring,4,
0.170634,0.1,race_to_bottom,-0.5693,0.8049,0.2356,0.000,ring,4,
0.216527,0.1,race_to_bottom,-0.8132,0.9098,0.0966,0.000,ring,4,
0.274765,0.1,race_to_bottom,-0.4660,0.7517,0.2857,0.125,ring,4,
0.348666,0.1,race_to_bottom,-0.7458,0.8832,0.1375,0.000,ring,4,
0.442443,0.1,race_to_bottom,-0.7438,0.8841,0.1404,0.000,ring,4,
0.561443,0.1,race_to_bottom,-0.8133,0.9171,0.1038,0.000,ring,4,
0.71245,0.1,race_to_bottom,-0.9360,0.9719,0.0359,0.000,ring,4,
0.904071,0.1,race_to_bottom,-0.8453,0.9315,0.0862,0.000,ring,4,
1.14723,0.1,race_to_bottom,-0.8845,0.9402,0.0557,0.000,ring,4,
1.45579,0.1,race_to_bottom,-0.7700,0.8943,0.1243,0.000,ring,4,
1.84734,0.1,race_to_bottom,-0.8225,0.9168,0.0943,0.000,ring,4,
2.3442,0.1,race_to_bottom,-0.9345,0.9649,0.0304,0.000,ring,4,
2.9747,0.1,race_to_bottom,-0.8415,0.9304,0.0889,0.000,ring,4,
3.77478,0.1,race_to_bottom,-0.9307,0.9681,0.0374,0.000,ring,4,
4.79005,0.1,race_to_bottom,-0.9246,0.9654,0.0408,0.000,ring,4,
6.07839,0.1,race_to_bottom,-0.8211,0.9129,0.0919,0.000,ring,4,
7.71324,0.1,race_to_bottom,-0.8232,0.9126,0.0894,0.000,ring,4,
9.7878,0.1,race_to_bottom,-0.8884,0.9467,0.0583,0.000,ring,4,
12.4203,0.1,race_to_bottom,-0.7657,0.8704,0.1047,0.000,ring,4,
15.7609,0.1,transitional,-0.1098,0.4938,0.3840,0.000,ring,4,
20,0.1,transitional,0.2309,0.2564,0.4873,0.000,ring,4,
0.02,0.114442,green_club,0.6691,0.2158,0.8849,0.750,ring,4,
0.0253792,0.114442,green_club,0.6268,0.2423,0.8691,0.750,ring,4,
0.0322052,0.114442,green_club,0.5105,0.2944,0.8049,0.750,ring,4,
0.0408672,0.114442,green_club,0.6353,0.2237,0.8590,0.875,ring,4,
0.0518589,0.114442,green_club,0.5859,0.2528,0.8387,0.625,ring,4,
0.0658069,0.114442,transitional,0.1164,0.4929,0.6093,0.375,ring,4,
0.0835064,0.114442,transitional,0.0913,0.4886,0.5798,0.375,ring,4,
0.105966,0.114442,race_to_bottom,-0.3549,0.7144,0.3595,0.125,ring,4,
0.134467,0.114442,race_to_bottom,-0.3388,0.6989,0.3601,0.250,ring,4,
0.170634,0.114442,race_to_bottom,-0.6334,0.8336,0.2002,0.000,ring,4,
0.216527,0.114442,race_to_bottom,-0.7648,0.8896,0.1248,0.000,ring,4,
0.274765,0.114442,race_to_bottom,-0.8183,0.9144,0.0962,0.000,ring,4,
0.348666,0.114442,race_to_bottom,-0.5109,0.7660,0.2550,0.125,ring,4,
0.442443,0.114442,race_to_bottom,-0.9502,0.9763,0.0261,0.000,ring,4,
0.561443,0.114442,race_to_bottom,-0.8933,0.9487,0.0555,0.000,ring,4,
0.71245,0.114442,race_to_bottom,-0.8925,0.9534,0.0609,0.000,ring,4,
0.904071,0.114442,race_to_bottom,-0.8711,0.9444,0.0733,0.000,ring,4,
1.14723,0.114442,race_to_bottom,-0.9614,0.9824,0.0210,0.000,ring,4,
1.45579,0.114442,race_to_bottom,-0.8724,0.9414,0.0691,0.000,ring,4,
1.84734,0.114442,race_to_bottom,-0.8812,0.9431,0.0619,0.000,ring,4,
2.3442,0.114442,race_to_bottom,-0.9097,0.9560,0.0463,0.000,ring,4,
2.9747,0.114442,race_to_bottom,-0.9517,0.9767,0.0250,0.000,ring,4,
3.77478,0.114442,race_to_bottom,-0.9696,0.9840,0.0144,0.000,ring,4,
4.79005,0.114442,race_to_bottom,-0.9594,0.9781,0.0187,0.000,ring,4,
6.07839,0.114442,race_to_bottom,-0.9579,0.9807,0.0228,0.000,ring,4,
7.71324,0.114442,race_to_bottom,-0.9526,0.9747,0.0221,0.000,ring,4,
9.7878,0.114442,race_to_bottom,-0.8746,0.9360,0.0614,0.000,ring,4,
12.4203,0.114442,race_to_bottom,-0.7808,0.8754,0.0946,0.000,ring,4,
15.7609,0.114442,transitional,-0.2037,0.5528,0.3491,0.000,ring,4,
20,0.114442,transitional,0.2641,0.2386,0.5027,0.125,ring,4,
0.02,0.13097,green_club,0.7097,0.1606,0.8703,0.875,ring,4,
0.0253792,0.13097,green_club,0.9278,0.0617,0.9895,1.000,ring,4,
0.0322052,0.13097,green_club,0.8894,0.0833,0.9727,1.000,ring,4,
0.0408672,0.13097,green_club,0.7189,0.1603,0.8792,0.875,ring,4,
0.0518589,0.13097,green_club,0.4157,0.3123,0.7280,0.750,ring,4,
0.0658069,0.13097,transitional,0.1475,0.4656,0.6131,0.375,ring,4,
0.0835064,0.13097,race_to_bottom,-0.1242,0.5989,0.4747,0.250,ring,4,
0.105966,0.13097,race_to_bottom,-0.2579,0.6601,0.4022,0.250,ring,4,
0.134467,0.13097,race_to_bottom,-0.5729,0.8051,0.2322,0.125,ring,4,
0.170634,0.13097,race_to_bottom,-0.8104,0.9190,0.1086,0.000,ring,4,
0.216527,0.13097,race_to_bottom,-0.6144,0.8244,0.2101,0.125,ring,4,
0.274765,0.13097,race_to_bottom,-0.8567,0.9338,0.0771,0.000,ring,4,
0.348666,0.13097,race_to_bottom,-0.9573,0.9819,0.0246,0.000,ring,4,
0.442443,0.13097,race_to_bottom,-0.8495,0.9304,0.0809,0.000,ring,4,
0.561443,0.13097,race_to_bottom,-0.8388,0.9275,0.0887,0.000,ring,4,
0.71245,0.13097,race_to_bottom,-0.9405,0.9725,0.0320,0.000,ring,4,
0.904071,0.13097,race_to_bottom,-0.9374,0.9720,0.0345,0.000,ring,4,
1.14723,0.13097,race_to_bottom,-0.9297,0.9689,0.0392,0.000,ring,4,
1.45579,0.13097,race_to_bottom,-0.9753,0.9895,0.0141,0.000,ring,4,
1.84734,0.13097,race_to_bottom,-0.9487,0.9773,0.0286,0.000,ring,4,
2.3442,0.13097,race_to_bottom,-0.9954,0.9954,0.0000,0.000,ring,4,
2.9747,0.13097,race_to_bottom,-0.9856,0.9929,0.0073,0.000,ring,4,
3.77478,0.13097,race_to_bottom,-0.9799,0.9915,0.0116,0.000,ring,4,
4.79005,0.13097,race_to_bottom,-0.9707,0.9872,0.0165,0.000,ring,4,
6.07839,0.13097,race_to_bottom,-0.9554,0.9735,0.0181,0.000,ring,4,
7.71324,0.13097,race_to_bottom,-0.9302,0.9686,0.0384,0.000,ring,4,
9.7878,0.13097,race_to_bottom,-0.8399,0.9164,0.0765,0.000,ring,4,
12.4203,0.13097,race_to_bottom,-0.9363,0.9497,0.0134,0.000,ring,4,
15.7609,0.13097,transitional,-0.0653,0.4889,0.4235,0.125,ring,4,
20,0.13097,transitional,0.2621,0.2520,0.5142,0.375,ring,4,
0.02,0.149884,green_club,0.9499,0.0451,0.9951,1.000,ring,4,
0.0253792,0.149884,green_club,0.9391,0.0484,0.9875,1.000,ring,4,
0.0322052,0.149884,green_club,0.9904,0.0096,1.0000,1.000,ring,4,
0.0408672,0.149884,green_club,0.5243,0.2646,0.7890,0.750,ring,4,
0.0518589,0.149884,green_club,0.8363,0.1143,0.9506,0.875,ring,4,
0.0658069,0.149884,green_club,0.6834,0.1851,0.8685,0.875,ring,4,
0.0835064,0.149884,green_club,0.3071,0.3669,0.6739,0.500,ring,4,
0.105966,0.149884,race_to_bottom,-0.1564,0.5976,0.4412,0.375,ring,4,
0.134467,0.149884,race_to_bottom,-0.3010,0.6566,0.3556,0.375,ring,4,
0.170634,0.149884,race_to_bottom,-0.4805,0.7601,0.2796,0.125,ring,4,
0.216527,0.149884,race_to_bottom,-0.5183,0.7795,0.2612,0.125,ring,4,
0.274765,0.149884,race_to_bottom,-0.9796,0.9917,0.0121,0.000,ring,4,
0.348666,0.149884,race_to_bottom,-0.7185,0.8741,0.1556,0.000,ring,4,
0.442443,0.149884,race_to_bottom,-0.9965,0.9965,0.0000,0.000,ring,4,
0.561443,0.149884,race_to_bottom,-0.9813,0.9908,0.0095,0.000,ring,4,
0.71245,0.149884,race_to_bottom,-0.8769,0.9436,0.0667,0.000,ring,4,
0.904071,0.149884,race_to_bottom,-0.9334,0.9668,0.0335,0.000,ring,4,
1.14723,0.149884,race_to_bottom,-0.9944,0.9984,0.0039,0.000,ring,4,
1.45579,0.149884,race_to_bottom,-0.9707,0.9890,0.0184,0.000,ring,4,
1.84734,0.149884,race_to_bottom,-0.9841,0.9925,0.0084,0.000,ring,4,
2.3442,0.149884,race_to_bottom,-0.9833,0.9923,0.0090,0.000,ring,4,
2.9747,0.149884,race_to_bottom,-0.9980,0.9980,0.0000,0.000,ring,4,
3.77478,0.149884,race_to_bottom,-0.9778,0.9912,0.0134,0.000,ring,4,
4.79005,0.149884,race_to_bottom,-0.9875,0.9925,0.0050,0.000,ring,4,
6.07839,0.149884,race_to_bottom,-0.9344,0.9756,0.0411,0.000,ring,4,
7.71324,0.149884,race_to_bottom,-0.9936,0.9975,0.0039,0.000,ring,4,
9.7878,0.149884,race_to_bottom,-0.9370,0.9708,0.0338,0.000,ring,4,
12.4203,0.149884,race_to_bottom,-0.8781,0.9352,0.0571,0.000,ring,4,
15.7609,0.149884,transitional,-0.2200,0.5639,0.3439,0.000,ring,4,
20,0.149884,transitional,0.3343,0.2207,0.5551,0.250,ring,4,
0.02,0.17153,green_club,0.9958,0.0042,1.0000,1.000,ring,4,
0.0253792,0.17153,green_club,0.9941,0.0059,1.0000,1.000,ring,4,
0.0322052,0.17153,green_club,0.5474,0.2345,0.7818,0.750,ring,4,
0.0408672,0.17153,green_club,0.7232,0.1560,0.8792,0.875,ring,4,
0.0518589,0.17153,green_club,0.7021,0.1632,0.8653,0.875,ring,4,
0.0658069,0.17153,green_club,0.4196,0.3035,0.7231,0.625,ring,4,
0.0835064,0.17153,race_to_bottom,0.0341,0.4883,0.5224,0.500,ring,4,
0.105966,0.17153,race_to_bottom,0.0316,0.4896,0.5212,0.500,ring,4,
0.134467,0.17153,race_to_bottom,-0.0536,0.5449,0.4913,0.375,ring,4,
0.170634,0.17153,race_to_bottom,-0.6585,0.8516,0.1931,0.125,ring,4,
0.216527,0.17153,race_to_bottom,-0.4013,0.7201,0.3188,0.250,ring,4,
0.274765,0.17153,race_to_bottom,-0.9878,0.9960,0.0082,0.000,ring,4,
0.348666,0.17153,race_to_bottom,-0.7879,0.9059,0.1180,0.000,ring,4,
0.442443,0.17153,race_to_bottom,-0.9249,0.9648,0.0399,0.000,ring,4,
0.561443,0.17153,race_to_bottom,-0.9588,0.9778,0.0190,0.000,ring,4,
0.71245,0.17153,race_to_bottom,-0.9873,0.9938,0.0065,0.000,ring,4,
0.904071,0.17153,race_to_bottom,-0.9964,0.9990,0.0026,0.000,ring,4,
1.14723,0.17153,race_to_bottom,-0.9981,0.9987,0.0006,0.000,ring,4,
1.45579,0.17153,race_to_bottom,-0.9862,0.9926,0.0064,0.000,ring,4,
1.84734,0.17153,race_to_bottom,-0.9994,0.9994,0.0000,0.000,ring,4,
2.3442,0.17153,race_to_bottom,-0.9987,0.9987,0.0000,0.000,ring,4,
2.9747,0.17153,race_to_bottom,-0.9994,0.9994,0.0000,0.000,ring,4,
3.77478,0.17153,race_to_bottom,-0.9945,0.9991,0.0045,0.000,ring,4,
4.79005,0.17153,race_to_bottom,-0.9730,0.9885,0.0155,0.000,ring,4,
6.07839,0.17153,race_to_bottom,-0.9855,0.9945,0.0090,0.000,ring,4,
7.71324,0.17153,race_to_bottom,-0.9848,0.9963,0.0115,0.000,ring,4,
9.7878,0.17153,race_to_bottom,-0.9804,0.9901,0.0097,0.000,ring,4,
12.4203,0.17153,race_to_bottom,-0.9047,0.9533,0.0485,0.000,ring,4,
15.7609,0.17153,transitional,-0.0813,0.4980,0.4167,0.125,ring,4,
20,0.17153,transitional,0.2194,0.2630,0.4823,0.250,ring,4,
0.02,0.196303,green_club,0.9980,0.0020,1.0000,1.000,ring,4,
0.0253792,0.196303,green_club,0.7461,0.1289,0.8750,0.875,ring,4,
0.0322052,0.196303,green_club,0.8868,0.0713,0.9582,0.875,ring,4,
0.0408672,0.196303,green_club,0.9693,0.0234,0.9927,1.000,ring,4,
0.0518589,0.196303,green_club,0.8347,0.0947,0.9294,0.875,ring,4,
0.0658069,0.196303,green_club,0.7474,0.1276,0.8750,0.875,ring,4,
0.0835064,0.196303,green_club,0.9433,0.0445,0.9878,1.000,ring,4,
0.105966,0.196303,green_club,0.1743,0.4219,0.5962,0.625,ring,4,
0.134467,0.196303,green_club,0.3509,0.3516,0.7025,0.625,ring,4,
0.170634,0.196303,race_to_bottom,-0.7151,0.8633,0.1482,0.125,ring,4,
0.216527,0.196303,race_to_bottom,-0.8397,0.9294,0.0897,0.000,ring,4,
0.274765,0.196303,race_to_bottom,-0.9221,0.9666,0.0445,0.000,ring,4,
0.348666,0.196303,race_to_bottom,-0.4053,0.7167,0.3114,0.250,ring,4,
0.442443,0.196303,race_to_bottom,-0.9977,0.9986,0.0009,0.000,ring,4,
0.561443,0.196303,race_to_bottom,-0.9991,0.9991,0.0000,0.000,ring,4,
0.71245,0.196303,race_to_bottom,-0.9864,0.9971,0.0107,0.000,ring,4,
0.904071,0.196303,race_to_bottom,-0.9697,0.9891,0.0193,0.000,ring,4,
1.14723,0.196303,race_to_bottom,-0.9993,0.9998,0.0005,0.000,ring,4,
1.45579,0.196303,race_to_bottom,-0.9908,0.9972,0.0064,0.000,ring,4,
1.84734,0.196303,race_to_bottom,-0.9962,0.9985,0.0024,0.000,ring,4,
2.3442,0.196303,race_to_bottom,-0.9560,0.9809,0.0249,0.000,ring,4,
2.9747,0.196303,race_to_bottom,-0.9973,0.9977,0.0003,0.000,ring,4,
3.77478,0.196303,race_to_bottom,-0.9997,0.9997,0.0000,0.000,ring,4,
4.79005,0.196303,race_to_bottom,-0.9988,0.9991,0.0003,0.000,ring,4,
6.07839,0.196303,race_to_bottom,-0.9853,0.9957,0.0104,0.000,ring,4,
7.71324,0.196303,race_to_bottom,-0.9873,0.9978,0.0105,0.000,ring,4,
9.7878,0.196303,race_to_bottom,-0.9983,0.9983,0.0000,0.000,ring,4,
12.4203,0.196303,race_to_bottom,-0.9238,0.9658,0.0419,0.000,ring,4,
15.7609,0.196303,transitional,-0.3276,0.6342,0.3066,0.000,ring,4,
20,0.196303,transitional,0.3282,0.2349,0.5631,0.375,ring,4,
0.02,0.224652,green_club,0.7494,0.1256,0.8750,0.875,ring,4,
0.0253792,0.224652,green_club,0.9995,0.0005,1.0000,1.000,ring,4,
0.0322052,0.224652,green_club,0.7479,0.1268,0.8748,0.875,ring,4,
0.0408672,0.224652,green_club,0.7562,0.1219,0.8780,0.875,ring,4,
0.0518589,0.224652,green_club,0.7541,0.1242,0.8783,0.875,ring,4,
0.0658069,0.224652,green_club,0.7483,0.1267,0.8750,0.875,ring,4,
0.0835064,0.224652,green_club,0.5012,0.2497,0.7509,0.750,ring,4,
0.105966,0.224652,green_club,0.5925,0.2143,0.8068,0.750,ring,4,
0.134467,0.224652,race_to_bottom,0.0350,0.5214,0.5564,0.375,ring,4,
0.170634,0.224652,race_to_bottom,-0.2500,0.6250,0.3750,0.375,ring,4,
0.216527,0.224652,race_to_bottom,-0.1771,0.5932,0.4161,0.375,ring,4,
0.274765,0.224652,race_to_bottom,-0.2687,0.6437,0.3750,0.375,ring,4,
0.348666,0.224652,race_to_bottom,-0.7183,0.8773,0.1590,0.000,ring,4,
0.442443,0.224652,race_to_bottom,-0.9994,0.9994,0.0000,0.000,ring,4,
0.561443,0.224652,race_to_bottom,-0.9995,0.9995,0.0000,0.000,ring,4,
0.71245,0.224652,race_to_bottom,-0.9911,0.9947,0.0036,0.000,ring,4,
0.904071,0.224652,race_to_bottom,-0.9985,0.9985,0.0000,0.000,ring,4,
1.14723,0.224652,race_to_bottom,-0.9990,0.9990,0.0000,0.000,ring,4,
1.45579,0.224652,race_to_bottom,-0.9991,0.9991,0.0000,0.000,ring,4,
1.84734,0.224652,race_to_bottom,-0.9925,0.9968,0.0043,0.000,ring,4,
2.3442,0.224652,race_to_bottom,-0.9993,0.9993,0.0000,0.000,ring,4,
2.9747,0.224652,race_to_bottom,-0.9792,0.9924,0.0132,0.000,ring,4,
3.77478,0.224652,race_to_bottom,-0.9983,0.9989,0.0007,0.000,ring,4,
4.79005,0.224652,race_to_bottom,-0.9985,0.9988,0.0003,0.000,ring,4,
6.07839,0.224652,race_to_bottom,-0.9992,0.9992,0.0000,0.000,ring,4,
7.71324,0.224652,race_to_bottom,-0.9917,0.9986,0.0069,0.000,ring,4,
9.7878,0.224652,race_to_bottom,-0.9991,0.9991,0.0000,0.000,ring,4,
12.4203,0.224652,race_to_bottom,-0.9878,0.9934,0.0056,0.000,ring,4,
15.7609,0.224652,race_to_bottom,-0.3814,0.6591,0.2777,0.125,ring,4,
20,0.224652,green_club,0.4245,0.2084,0.6329,0.625,ring,4,
0.02,0.257097,green_club,0.9991,0.0009,1.0000,1.000,ring,4,
0.0253792,0.257097,green_club,0.9995,0.0005,1.0000,1.000,ring,4,
0.0322052,0.257097,green_club,0.9994,0.0006,1.0000,1.000,ring,4,
0.0408672,0.257097,green_club,0.7494,0.1256,0.8750,0.875,ring,4,
0.0518589,0.257097,green_club,0.9996,0.0004,1.0000,1.000,ring,4,
0.0658069,0.257097,green_club,0.4994,0.2506,0.7500,0.750,ring,4,
0.0835064,0.257097,green_club,0.7494,0.1256,0.8750,0.875,ring,4,
0.105966,0.257097,green_club,0.7438,0.1305,0.8743,0.875,ring,4,
0.134467,0.257097,race_to_bottom,0.0005,0.4995,0.5000,0.500,ring,4,
0.170634,0.257097,green_club,0.1157,0.4519,0.5675,0.500,ring,4,
0.216527,0.257097,race_to_bottom,-0.7824,0.8978,0.1154,0.125,ring,4,
0.274765,0.257097,race_to_bottom,-0.2506,0.6256,0.3750,0.375,ring,4,
0.348666,0.257097,race_to_bottom,-0.9285,0.9685,0.0400,0.000,ring,4,
0.442443,0.257097,race_to_bottom,-0.7497,0.8747,0.1250,0.125,ring,4,
0.561443,0.257097,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ring,4,
0.71245,0.257097,race_to_bottom,-0.9996,0.9996,0.0000,0.000,ring,4,
0.904071,0.257097,race_to_bottom,-0.8931,0.9502,0.0571,0.000,ring,4,
1.14723,0.257097,race_to_bottom,-0.9992,0.9992,0.0000,0.000,ring,4,
1.45579,0.257097,race_to_bottom,-0.9996,0.9998,0.0002,0.000,ring,4,
1.84734,0.257097,race_to_bottom,-0.9979,0.9991,0.0012,0.000,ring,4,
2.3442,0.257097,race_to_bottom,-0.9995,0.9995,0.0000,0.000,ring,4,
2.9747,0.257097,race_to_bottom,-0.9994,0.9994,0.0000,0.000,ring,4,
3.77478,0.257097,race_to_bottom,-0.9996,0.9996,0.0000,0.000,ring,4,
4.79005,0.257097,race_to_bottom,-0.9997,0.9997,0.0000,0.000,ring,4,
6.07839,0.257097,race_to_bottom,-0.9996,0.9996,0.0000,0.000,ring,4,
7.71324,0.257097,race_to_bottom,-0.9997,0.9997,0.0000,0.000,ring,4,
9.7878,0.257097,race_to_bottom,-0.9994,0.9994,0.0000,0.000,ring,4,
12.4203,0.257097,race_to_bottom,-0.9878,0.9945,0.0067,0.000,ring,4,
15.7609,0.257097,race_to_bottom,-0.6132,0.7866,0.1734,0.000,ring,4,
20,0.257097,transitional,0.2526,0.2644,0.5170,0.375,ring,4,
0.02,0.294226,green_club,0.7495,0.1255,0.8750,0.875,ring,4,
0.0253792,0.294226,green_club,0.9988,0.0012,1.0000,1.000,ring,4,
0.0322052,0.294226,green_club,0.9991,0.0009,1.0000,1.000,ring,4,
0.0408672,0.294226,green_club,0.7495,0.1255,0.8750,0.875,ring,4,
0.0518589,0.294226,green_club,0.9995,0.0005,1.0000,1.000,ring,4,
0.0658069,0.294226,green_club,0.9992,0.0008,1.0000,1.000,ring,4,
0.0835064,0.294226,green_club,0.9994,0.0006,1.0000,1.000,ring,4,
0.105966,0.294226,green_club,0.5000,0.2500,0.7500,0.750,ring,4,
0.134467,0.294226,green_club,0.4925,0.2572,0.7496,0.750,ring,4,
0.170634,0.294226,green_club,0.2491,0.3759,0.6250,0.625,ring,4,
0.216527,0.294226,race_to_bottom,-0.0010,0.5010,0.5000,0.500,ring,4,
0.274765,0.294226,race_to_bottom,-0.2518,0.6268,0.3750,0.375,ring,4,
0.348666,0.294226,race_to_bottom,-0.7265,0.8653,0.1388,0.125,ring,4,
0.442443,0.294226,race_to_bottom,-0.9855,0.9941,0.0086,0.000,ring,4,
0.561443,0.294226,race_to_bottom,-0.9992,0.9992,0.0000,0.000,ring,4,
0.71245,0.294226,race_to_bottom,-0.9995,0.9995,0.0000,0.000,ring,4,
0.904071,0.294226,race_to_bottom,-0.9946,0.9984,0.0038,0.000,ring,4,
1.14723,0.294226,race_to_bottom,-0.9995,0.9995,0.0000,0.000,ring,4,
1.45579,0.294226,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ring,4,
1.84734,0.294226,race_to_bottom,-0.9997,0.9997,0.0000,0.000,ring,4,
2.3442,0.294226,race_to_bottom,-0.9997,0.9997,0.0000,0.000,ring,4,
2.9747,0.294226,race_to_bottom,-0.9991,0.9991,0.0000,0.000,ring,4,
3.77478,0.294226,race_to_bottom,-0.9995,0.9995,0.0000,0.000,ring,4,
4.79005,0.294226,race_to_bottom,-0.9895,0.9984,0.0089,0.000,ring,4,
6.07839,0.294226,race_to_bottom,-0.9993,0.9993,0.0000,0.000,ring,4,
7.71324,0.294226,race_to_bottom,-0.9997,0.9997,0.0000,0.000,ring,4,
9.7878,0.294226,race_to_bottom,-0.9728,0.9910,0.0182,0.000,ring,4,
12.4203,0.294226,race_to_bottom,-0.9820,0.9912,0.0092,0.000,ring,4,
15.7609,0.294226,race_to_bottom,-0.4743,0.7076,0.2333,0.125,ring,4,
20,0.294226,transitional,0.4606,0.1917,0.6523,0.500,ring,4,
0.02,0.336718,green_club,0.7491,0.1259,0.8750,0.875,ring,4,
0.0253792,0.336718,green_club,0.9996,0.0004,1.0000,1.000,ring,4,
0.0322052,0.336718,green_club,0.9990,0.0010,1.0000,1.000,ring,4,
0.0408672,0.336718,green_club,0.9993,0.0007,1.0000,1.000,ring,4,
0.0518589,0.336718,green_club,0.9994,0.0006,1.0000,1.000,ring,4,
0.0658069,0.336718,green_club,0.7307,0.1393,0.8701,0.875,ring,4,
0.0835064,0.336718,green_club,0.4996,0.2504,0.7500,0.750,ring,4,
0.105966,0.336718,green_club,0.4998,0.2502,0.7500,0.750,ring,4,
0.134467,0.336718,green_club,0.7491,0.1259,0.8750,0.875,ring,4,
0.170634,0.336718,race_to_bottom,-0.2978,0.6577,0.3599,0.375,ring,4,
0.216527,0.336718,race_to_bottom,-0.4997,0.7497,0.2500,0.250,ring,4,
0.274765,0.336718,green_club,0.2497,0.3754,0.6251,0.625,ring,4,
0.348666,0.336718,race_to_bottom,-0.7503,0.8753,0.1250,0.125,ring,4,
0.442443,0.336718,race_to_bottom,-0.7486,0.8745,0.1259,0.125,ring,4,
0.561443,0.336718,race_to_bottom,-0.7498,0.8748,0.1250,0.125,ring,4,
0.71245,0.336718,race_to_bottom,-0.9997,0.9997,0.0000,0.000,ring,4,
0.904071,0.336718,race_to_bottom,-0.7499,0.8754,0.1255,0.125,ring,4,
1.14723,0.336718,race_to_bottom,-0.9993,0.9993,0.0000,0.000,ring,4,
1.45579,0.336718,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ring,4,
1.84734,0.336718,race_to_bottom,-0.9996,0.9996,0.0000,0.000,ring,4,
2.3442,0.336718,race_to_bottom,-0.9995,0.9995,0.0000,0.000,ring,4,
2.9747,0.336718,race_to_bottom,-0.9998,0.9998,0.0000,0.000,ring,4,
3.77478,0.336718,race_to_bottom,-0.9997,0.9997,0.0000,0.000,ring,4,
4.79005,0.336718,race_to_bottom,-0.9996,0.9996,0.0000,0.000,ring,4,
6.07839,0.336718,race_to_bottom,-0.9743,0.9911,0.0168,0.000,ring,4,
7.71324,0.336718,race_to_bottom,-0.9744,0.9918,0.0174,0.000,ring,4,
